[ 2025-11-02 21:07:08,781 ] Using spritesheet cache size of 910
[ 2025-11-02 23:03:27,710 ] Retrying to obtain clipboard.
[ 2025-11-02 23:03:27,852 ] Retrying to obtain clipboard.
[ 2025-11-02 23:04:36,998 ] Retrying to obtain clipboard.
[ 2025-11-02 23:04:37,142 ] Retrying to obtain clipboard.
[ 2025-11-02 23:06:30,742 ] Retrying to obtain clipboard.
[ 2025-11-02 23:06:33,481 ] Retrying to obtain clipboard.
[ 2025-11-02 23:06:33,603 ] Retrying to obtain clipboard.
[ 2025-11-02 23:06:33,654 ] Retrying to obtain clipboard.
[ 2025-11-02 23:16:07,549 ] Connection to gameserver  "tcp://72.60.11.224:7172" "AvernusOT"  was disconnected ( "The remote host closed the connection" )
[ 2025-11-02 23:16:07,626 ] Disconnected from gameserver
[ 2025-11-02 23:16:08,096 ] News query failed: "Unrecognized event news."
[ 2025-11-02 23:16:12,766 ] Retrying to obtain clipboard.
[ 2025-11-02 23:16:14,447 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("http://72.60.11.224/myaac/login.php") ) due to too many retries.
[ 2025-11-02 23:16:15,504 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("http://72.60.11.224/myaac/login.php") ) due to too many retries.
[ 2025-11-02 23:16:15,577 ] Request connection to gameserver  "tcp://72.60.11.224:7172"  (unprotected:  "tcp://72.60.11.224:7172" )  requested (Charakter "[GOD] Miopia" )
[ 2025-11-02 23:16:15,578 ] Request connection to gameserver  "tcp://72.60.11.224:7172" "AvernusOT"
[ 2025-11-02 23:16:15,587 ] Connected to gameserver  "tcp://72.60.11.224:7172" "AvernusOT"
[ 2025-11-02 23:19:32,747 ] Retrying to obtain clipboard.
[ 2025-11-02 23:19:32,905 ] Retrying to obtain clipboard.
[ 2025-11-02 23:21:42,774 ] Retrying to obtain clipboard.
[ 2025-11-02 23:22:48,704 ] Retrying to obtain clipboard.
[ 2025-11-02 23:22:48,851 ] Retrying to obtain clipboard.
[ 2025-11-02 23:23:41,235 ] Retrying to obtain clipboard.
[ 2025-11-02 23:27:49,950 ] Connection to gameserver  "tcp://72.60.11.224:7172" "AvernusOT"  was disconnected ( "The remote host closed the connection" )
[ 2025-11-02 23:27:50,021 ] Disconnected from gameserver
[ 2025-11-02 23:27:50,083 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("http://72.60.11.224/myaac/login.php") ) due to too many retries.
[ 2025-11-02 23:27:56,109 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("http://72.60.11.224/myaac/login.php") ) due to too many retries.
[ 2025-11-02 23:27:57,488 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("http://72.60.11.224/myaac/login.php") ) due to too many retries.
[ 2025-11-02 23:27:57,560 ] Request connection to gameserver  "tcp://72.60.11.224:7172"  (unprotected:  "tcp://72.60.11.224:7172" )  requested (Charakter "[GOD] Miopia" )
[ 2025-11-02 23:27:57,563 ] Request connection to gameserver  "tcp://72.60.11.224:7172" "AvernusOT"
[ 2025-11-02 23:27:57,571 ] Connected to gameserver  "tcp://72.60.11.224:7172" "AvernusOT"
[ 2025-11-02 23:29:01,692 ] Using spritesheet cache size of 910
[ 2025-11-02 23:29:03,500 ] Asset loading complete
[ 2025-11-02 23:29:03,894 ] QObject: Cannot create children for a parent that is in a different thread.
(Parent is QQmlEngine(0x1b025efed60), parent's thread is QThread(0x1b01a83cfb0), current thread is QSGRenderThread(0x1b0277c02b0)
[ 2025-11-02 23:29:06,577 ] News query failed: "Unrecognized event news."
[ 2025-11-02 23:29:08,073 ] BattlEye: "Initialized (v1.249)"
[ 2025-11-02 23:29:08,073 ] BattlEye: "Restarting client is necessary, service isn't running properly"
[ 2025-11-02 23:29:08,073 ] BattlEye: "Restarting client is necessary, update required"
[ 2025-11-02 23:29:08,073 ] BattlEye: "Config entry: GameID tibia"
[ 2025-11-02 23:29:08,073 ] BattlEye: "Config entry: MasterPort 7171"
[ 2025-11-02 23:29:08,186 ] Request connection to gameserver  "tcp://72.60.11.224:7172"  (unprotected:  "tcp://72.60.11.224:7172" )  requested (Charakter "[GOD] Miopia" )
[ 2025-11-02 23:29:08,197 ] Request connection to gameserver  "tcp://72.60.11.224:7172" "AvernusOT"
[ 2025-11-02 23:29:08,205 ] Connected to gameserver  "tcp://72.60.11.224:7172" "AvernusOT"
[ 2025-11-02 23:29:08,219 ] News query failed: "Unrecognized event news."
[ 2025-11-02 23:29:22,404 ] Connection to gameserver  "tcp://72.60.11.224:7172" "AvernusOT"  was disconnected ( "The remote host closed the connection" )
[ 2025-11-02 23:29:22,474 ] Disconnected from gameserver
[ 2025-11-02 23:29:22,923 ] News query failed: "Unrecognized event news."
[ 2025-11-02 23:31:22,237 ] Retrying to obtain clipboard.
[ 2025-11-02 23:31:23,364 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("https://programaot.shop/login.php") ) due to too many retries.
[ 2025-11-02 23:31:24,655 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("https://programaot.shop/login.php") ) due to too many retries.
[ 2025-11-02 23:31:24,729 ] Request connection to gameserver  "tcp://72.60.11.224:7172"  (unprotected:  "tcp://72.60.11.224:7172" )  requested (Charakter "[GOD] Miopia" )
[ 2025-11-02 23:31:24,733 ] Request connection to gameserver  "tcp://72.60.11.224:7172" "AvernusOT"
[ 2025-11-02 23:31:24,742 ] Connected to gameserver  "tcp://72.60.11.224:7172" "AvernusOT"
[ 2025-11-03 03:04:59,903 ] Connection to gameserver  "tcp://72.60.11.224:7172" "AvernusOT"  was disconnected ( "The remote host closed the connection" )
[ 2025-11-03 03:05:00,004 ] Disconnected from gameserver
[ 2025-11-03 08:23:37,163 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("https://programaot.shop/login.php") ) due to too many retries.
[ 2025-11-03 08:23:38,411 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("https://programaot.shop/login.php") ) due to too many retries.
[ 2025-11-03 08:23:38,490 ] Request connection to gameserver  "tcp://72.60.11.224:7172"  (unprotected:  "tcp://72.60.11.224:7172" )  requested (Charakter "[GOD] Miopia" )
[ 2025-11-03 08:23:38,494 ] Request connection to gameserver  "tcp://72.60.11.224:7172" "AvernusOT"
[ 2025-11-03 08:23:42,653 ] Connection to gameserver  "tcp://72.60.11.224:7172" "AvernusOT"  was disconnected ( "Connection refused" )
[ 2025-11-03 08:23:43,654 ] Request connection to gameserver  "tcp://72.60.11.224:7172" "AvernusOT"
[ 2025-11-03 08:23:47,803 ] Connection to gameserver  "tcp://72.60.11.224:7172" "AvernusOT"  was disconnected ( "Connection refused" )
[ 2025-11-03 08:23:47,809 ] Disconnected from gameserver
[ 2025-11-03 08:23:48,955 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("https://programaot.shop/login.php") ) due to too many retries.
[ 2025-11-03 08:23:49,021 ] Request connection to gameserver  "tcp://72.60.11.224:7172"  (unprotected:  "tcp://72.60.11.224:7172" )  requested (Charakter "[GOD] Miopia" )
[ 2025-11-03 08:23:49,024 ] Request connection to gameserver  "tcp://72.60.11.224:7172" "AvernusOT"
[ 2025-11-03 08:23:53,153 ] Connection to gameserver  "tcp://72.60.11.224:7172" "AvernusOT"  was disconnected ( "Connection refused" )
[ 2025-11-03 08:23:54,153 ] Request connection to gameserver  "tcp://72.60.11.224:7172" "AvernusOT"
[ 2025-11-03 08:23:57,561 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("https://programaot.shop/login.php") ) due to too many retries.
[ 2025-11-03 08:26:11,584 ] Retrying to obtain clipboard.
[ 2025-11-03 08:26:13,550 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("https://programaot.shop/login.php") ) due to too many retries.
[ 2025-11-03 08:26:14,382 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("https://programaot.shop/login.php") ) due to too many retries.
[ 2025-11-03 08:26:14,448 ] Request connection to gameserver  "tcp://72.60.11.224:7172"  (unprotected:  "tcp://72.60.11.224:7172" )  requested (Charakter "[GOD] Miopia" )
[ 2025-11-03 08:26:14,450 ] Request connection to gameserver  "tcp://72.60.11.224:7172" "AvernusOT"
[ 2025-11-03 08:26:14,459 ] Connected to gameserver  "tcp://72.60.11.224:7172" "AvernusOT"
[ 2025-11-03 08:52:59,763 ] Retrying to obtain clipboard.
[ 2025-11-03 08:53:05,348 ] Retrying to obtain clipboard.
[ 2025-11-03 08:53:07,314 ] Retrying to obtain clipboard.
[ 2025-11-03 08:55:59,028 ] qrc:/qt/qml/qmlcomponents/qml/StoreMainPage.qml:75:9: QML QQuickImage: Error transferring http://72.60.11.224/images/store//home/banner_podiumoftenacity.png - server replied: Not Found
[ 2025-11-03 08:55:59,028 ] qrc:/qt/qml/qmlcomponents/qml/StoreMainPage.qml:75:9: QML QQuickImage: Error transferring http://72.60.11.224/images/store//home/banner_armouredarcher.png - server replied: Not Found
[ 2025-11-03 08:56:00,037 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-11-03 08:56:00,037 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-11-03 11:21:35,365 ] Retrying to obtain clipboard.
[ 2025-11-03 13:22:11,567 ] qrc:/qt/qml/qmlcomponents/qml/StoreMainPage.qml:75:9: QML QQuickImage: Error transferring http://72.60.11.224/images/store//home/banner_podiumoftenacity.png - server replied: Not Found
[ 2025-11-03 13:22:11,567 ] qrc:/qt/qml/qmlcomponents/qml/StoreMainPage.qml:75:9: QML QQuickImage: Error transferring http://72.60.11.224/images/store//home/banner_armouredarcher.png - server replied: Not Found
[ 2025-11-03 13:22:14,799 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-11-03 13:22:14,799 ] QQuickPixmap: connectFinished() called when not loading.
[ 2025-11-03 13:22:19,135 ] Retrying to obtain clipboard.
[ 2025-11-03 13:22:19,451 ] Retrying to obtain clipboard.
[ 2025-11-03 14:07:30,533 ] Retrying to obtain clipboard.
[ 2025-11-03 14:14:11,853 ] Retrying to obtain clipboard.
[ 2025-11-03 14:14:12,029 ] Retrying to obtain clipboard.
[ 2025-11-03 14:14:39,504 ] Connection to gameserver  "tcp://72.60.11.224:7172" "AvernusOT"  was disconnected ( "The remote host closed the connection" )
[ 2025-11-03 14:14:39,618 ] Disconnected from gameserver
[ 2025-11-03 14:15:02,580 ] Retrying to obtain clipboard.
[ 2025-11-03 14:15:02,711 ] Retrying to obtain clipboard.
[ 2025-11-03 14:15:50,065 ] Retrying to obtain clipboard.
[ 2025-11-03 14:16:08,129 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("https://programaot.shop/login.php") ) due to too many retries.
[ 2025-11-03 14:16:09,173 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("https://programaot.shop/login.php") ) due to too many retries.
[ 2025-11-03 14:16:09,297 ] Request connection to gameserver  "tcp://72.60.11.224:7172"  (unprotected:  "tcp://72.60.11.224:7172" )  requested (Charakter "[GOD] Miopia" )
[ 2025-11-03 14:16:09,301 ] Request connection to gameserver  "tcp://72.60.11.224:7172" "AvernusOT"
[ 2025-11-03 14:16:09,312 ] Connected to gameserver  "tcp://72.60.11.224:7172" "AvernusOT"
[ 2025-11-03 14:17:35,030 ] Retrying to obtain clipboard.
[ 2025-11-03 14:17:35,157 ] Retrying to obtain clipboard.
[ 2025-11-03 14:20:48,354 ] Connection to gameserver  "tcp://72.60.11.224:7172" "AvernusOT"  was disconnected ( "The remote host closed the connection" )
[ 2025-11-03 14:20:48,430 ] Disconnected from gameserver
[ 2025-11-03 14:24:19,750 ] Retrying to obtain clipboard.
[ 2025-11-03 14:24:19,875 ] Retrying to obtain clipboard.
[ 2025-11-03 14:28:08,919 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("https://programaot.shop/login.php") ) due to too many retries.
[ 2025-11-03 14:28:36,375 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("https://programaot.shop/login.php") ) due to too many retries.
[ 2025-11-03 14:28:36,450 ] Request connection to gameserver  "tcp://72.60.11.224:7172"  (unprotected:  "tcp://72.60.11.224:7172" )  requested (Charakter "[GOD] Miopia" )
[ 2025-11-03 14:28:36,454 ] Request connection to gameserver  "tcp://72.60.11.224:7172" "AvernusOT"
[ 2025-11-03 14:28:36,461 ] Connected to gameserver  "tcp://72.60.11.224:7172" "AvernusOT"
[ 2025-11-03 14:36:12,654 ] Connection to gameserver  "tcp://72.60.11.224:7172" "AvernusOT"  was disconnected ( "The remote host closed the connection" )
[ 2025-11-03 14:36:12,724 ] Disconnected from gameserver
[ 2025-11-03 14:36:12,785 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("https://programaot.shop/login.php") ) due to too many retries.
[ 2025-11-03 14:37:07,257 ] Retrying to obtain clipboard.
[ 2025-11-03 14:37:09,022 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("https://programaot.shop/login.php") ) due to too many retries.
[ 2025-11-03 14:37:10,105 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("https://programaot.shop/login.php") ) due to too many retries.
[ 2025-11-03 14:37:10,185 ] Request connection to gameserver  "tcp://72.60.11.224:7172"  (unprotected:  "tcp://72.60.11.224:7172" )  requested (Charakter "fafafafafa" )
[ 2025-11-03 14:37:10,187 ] Request connection to gameserver  "tcp://72.60.11.224:7172" "AvernusOT"
[ 2025-11-03 14:37:10,200 ] Connected to gameserver  "tcp://72.60.11.224:7172" "AvernusOT"
[ 2025-11-03 14:37:33,627 ] qrc:/qt/qml/qmlcomponents/qml/CreatureHUD.qml:83: Unable to assign [undefined] to bool
[ 2025-11-03 14:37:33,627 ] qrc:/qt/qml/qmlcomponents/qml/CreatureHUD.qml:79: Unable to assign [undefined] to bool
[ 2025-11-03 14:37:33,627 ] qrc:/qt/qml/qmlcomponents/qml/CreatureHUD.qml:65: Unable to assign [undefined] to double
[ 2025-11-03 14:37:33,627 ] qrc:/qt/qml/qmlcomponents/qml/CreatureHUD.qml:83: Unable to assign [undefined] to bool
[ 2025-11-03 14:37:33,627 ] qrc:/qt/qml/qmlcomponents/qml/CreatureHUD.qml:79: Unable to assign [undefined] to bool
[ 2025-11-03 14:37:33,628 ] qrc:/qt/qml/qmlcomponents/qml/CreatureHUD.qml:65: Unable to assign [undefined] to double
[ 2025-11-03 14:37:33,628 ] qrc:/qt/qml/qmlcomponents/qml/CreatureHUD.qml:83: Unable to assign [undefined] to bool
[ 2025-11-03 14:37:33,628 ] qrc:/qt/qml/qmlcomponents/qml/CreatureHUD.qml:79: Unable to assign [undefined] to bool
[ 2025-11-03 14:37:33,628 ] qrc:/qt/qml/qmlcomponents/qml/CreatureHUD.qml:65: Unable to assign [undefined] to double
[ 2025-11-03 14:37:33,628 ] qrc:/qt/qml/qmlcomponents/qml/CreatureHUD.qml:83: Unable to assign [undefined] to bool
[ 2025-11-03 14:37:33,628 ] qrc:/qt/qml/qmlcomponents/qml/CreatureHUD.qml:79: Unable to assign [undefined] to bool
[ 2025-11-03 14:37:33,628 ] qrc:/qt/qml/qmlcomponents/qml/CreatureHUD.qml:65: Unable to assign [undefined] to double
[ 2025-11-03 14:37:33,629 ] qrc:/qt/qml/qmlcomponents/qml/CreatureHUD.qml:83: Unable to assign [undefined] to bool
[ 2025-11-03 14:37:33,629 ] qrc:/qt/qml/qmlcomponents/qml/CreatureHUD.qml:79: Unable to assign [undefined] to bool
[ 2025-11-03 14:37:33,629 ] qrc:/qt/qml/qmlcomponents/qml/CreatureHUD.qml:65: Unable to assign [undefined] to double
[ 2025-11-03 14:37:33,629 ] qrc:/qt/qml/qmlcomponents/qml/CreatureHUD.qml:83: Unable to assign [undefined] to bool
[ 2025-11-03 14:37:33,629 ] qrc:/qt/qml/qmlcomponents/qml/CreatureHUD.qml:79: Unable to assign [undefined] to bool
[ 2025-11-03 14:37:33,630 ] qrc:/qt/qml/qmlcomponents/qml/CreatureHUD.qml:65: Unable to assign [undefined] to double
[ 2025-11-03 14:37:33,630 ] qrc:/qt/qml/qmlcomponents/qml/CreatureHUD.qml:83: Unable to assign [undefined] to bool
[ 2025-11-03 14:37:33,630 ] qrc:/qt/qml/qmlcomponents/qml/CreatureHUD.qml:79: Unable to assign [undefined] to bool
[ 2025-11-03 14:37:33,631 ] qrc:/qt/qml/qmlcomponents/qml/CreatureHUD.qml:65: Unable to assign [undefined] to double
[ 2025-11-03 14:37:33,631 ] qrc:/qt/qml/qmlcomponents/qml/CreatureHUD.qml:83: Unable to assign [undefined] to bool
[ 2025-11-03 14:37:33,631 ] qrc:/qt/qml/qmlcomponents/qml/CreatureHUD.qml:79: Unable to assign [undefined] to bool
[ 2025-11-03 14:37:33,631 ] qrc:/qt/qml/qmlcomponents/qml/CreatureHUD.qml:65: Unable to assign [undefined] to double
[ 2025-11-03 14:37:33,632 ] qrc:/qt/qml/qmlcomponents/qml/CreatureHUD.qml:83: Unable to assign [undefined] to bool
[ 2025-11-03 14:37:33,632 ] qrc:/qt/qml/qmlcomponents/qml/CreatureHUD.qml:79: Unable to assign [undefined] to bool
[ 2025-11-03 14:37:33,632 ] qrc:/qt/qml/qmlcomponents/qml/CreatureHUD.qml:65: Unable to assign [undefined] to double
[ 2025-11-03 14:37:33,633 ] qrc:/qt/qml/qmlcomponents/qml/CreatureHUD.qml:83: Unable to assign [undefined] to bool
[ 2025-11-03 14:37:33,633 ] qrc:/qt/qml/qmlcomponents/qml/CreatureHUD.qml:79: Unable to assign [undefined] to bool
[ 2025-11-03 14:37:33,633 ] qrc:/qt/qml/qmlcomponents/qml/CreatureHUD.qml:65: Unable to assign [undefined] to double
[ 2025-11-03 14:37:33,634 ] qrc:/qt/qml/qmlcomponents/qml/CreatureHUD.qml:83: Unable to assign [undefined] to bool
[ 2025-11-03 14:37:33,634 ] qrc:/qt/qml/qmlcomponents/qml/CreatureHUD.qml:79: Unable to assign [undefined] to bool
[ 2025-11-03 14:37:33,634 ] qrc:/qt/qml/qmlcomponents/qml/CreatureHUD.qml:65: Unable to assign [undefined] to double
[ 2025-11-03 14:37:33,635 ] qrc:/qt/qml/qmlcomponents/qml/CreatureHUD.qml:83: Unable to assign [undefined] to bool
[ 2025-11-03 14:37:33,635 ] qrc:/qt/qml/qmlcomponents/qml/CreatureHUD.qml:79: Unable to assign [undefined] to bool
[ 2025-11-03 14:37:33,636 ] qrc:/qt/qml/qmlcomponents/qml/CreatureHUD.qml:65: Unable to assign [undefined] to double
[ 2025-11-03 14:37:33,636 ] qrc:/qt/qml/qmlcomponents/qml/CreatureHUD.qml:83: Unable to assign [undefined] to bool
[ 2025-11-03 14:37:33,637 ] qrc:/qt/qml/qmlcomponents/qml/CreatureHUD.qml:79: Unable to assign [undefined] to bool
[ 2025-11-03 14:37:33,637 ] qrc:/qt/qml/qmlcomponents/qml/CreatureHUD.qml:65: Unable to assign [undefined] to double
[ 2025-11-03 14:37:33,637 ] qrc:/qt/qml/qmlcomponents/qml/CreatureHUD.qml:83: Unable to assign [undefined] to bool
[ 2025-11-03 14:37:33,638 ] qrc:/qt/qml/qmlcomponents/qml/CreatureHUD.qml:79: Unable to assign [undefined] to bool
[ 2025-11-03 14:37:33,638 ] qrc:/qt/qml/qmlcomponents/qml/CreatureHUD.qml:65: Unable to assign [undefined] to double
[ 2025-11-03 14:37:33,639 ] qrc:/qt/qml/qmlcomponents/qml/CreatureHUD.qml:83: Unable to assign [undefined] to bool
[ 2025-11-03 14:37:33,639 ] qrc:/qt/qml/qmlcomponents/qml/CreatureHUD.qml:79: Unable to assign [undefined] to bool
[ 2025-11-03 14:37:33,640 ] qrc:/qt/qml/qmlcomponents/qml/CreatureHUD.qml:65: Unable to assign [undefined] to double
[ 2025-11-03 14:37:33,640 ] qrc:/qt/qml/qmlcomponents/qml/CreatureHUD.qml:83: Unable to assign [undefined] to bool
[ 2025-11-03 14:37:33,641 ] qrc:/qt/qml/qmlcomponents/qml/CreatureHUD.qml:79: Unable to assign [undefined] to bool
[ 2025-11-03 14:37:33,642 ] qrc:/qt/qml/qmlcomponents/qml/CreatureHUD.qml:65: Unable to assign [undefined] to double
[ 2025-11-03 14:37:33,642 ] qrc:/qt/qml/qmlcomponents/qml/CreatureHUD.qml:83: Unable to assign [undefined] to bool
[ 2025-11-03 14:37:33,643 ] qrc:/qt/qml/qmlcomponents/qml/CreatureHUD.qml:79: Unable to assign [undefined] to bool
[ 2025-11-03 14:37:33,644 ] qrc:/qt/qml/qmlcomponents/qml/CreatureHUD.qml:65: Unable to assign [undefined] to double
[ 2025-11-03 14:37:33,644 ] qrc:/qt/qml/qmlcomponents/qml/CreatureHUD.qml:83: Unable to assign [undefined] to bool
[ 2025-11-03 14:37:33,644 ] qrc:/qt/qml/qmlcomponents/qml/CreatureHUD.qml:79: Unable to assign [undefined] to bool
[ 2025-11-03 14:37:33,645 ] qrc:/qt/qml/qmlcomponents/qml/CreatureHUD.qml:65: Unable to assign [undefined] to double
[ 2025-11-03 14:37:33,646 ] qrc:/qt/qml/qmlcomponents/qml/CreatureHUD.qml:83: Unable to assign [undefined] to bool
[ 2025-11-03 14:37:33,646 ] qrc:/qt/qml/qmlcomponents/qml/CreatureHUD.qml:79: Unable to assign [undefined] to bool
[ 2025-11-03 14:37:33,647 ] qrc:/qt/qml/qmlcomponents/qml/CreatureHUD.qml:65: Unable to assign [undefined] to double
[ 2025-11-03 14:37:33,647 ] qrc:/qt/qml/qmlcomponents/qml/CreatureHUD.qml:83: Unable to assign [undefined] to bool
